BatteryLevel,State,DistanceL,DistanceR,SpeedL,SpeedR
3.01,6,1061.76,1315.05,103.28,148.53
3.02,6,1167.79,1429.92,72.41,102.87
2.84,6,1207.55,1502.07,29.97,54.16
2.91,6,1101.52,1398.99,-147.28,-107.76
2.96,6,1188.41,1488.82,-68.72,-26.38
3.01,5,1125.08,1447.59,-9.88,-3.35
3.01,5,1125.08,1394.57,-0.09,-55.21
3.01,5,1125.08,1338.61,-0,-54.73
2.88,9,1170.73,1365.12,102.93,81.61
3.02,5,1030.84,1278.24,-83.28,-44.81
2.95,9,1051.45,1287.07,18.41,7.09
3.02,9,1004.33,1256.15,-138.25,-95.19
3.02,5,929.22,1248.78,-89.69,30.17
3.01,5,923.33,1287.07,-1.23,39.18
3,5,938.06,1328.3,33.24,38.7
3.01,5,1024.94,1373.96,65.03,47.06
3.02,5,1073.54,1376.9,-7.18,0.68
2.89,9,1095.63,1396.05,8.89,-6.38
3.02,6,1026.42,1344.5,9.37,-1.17
3.02,6,1219.33,1419.61,186.41,83.31
3.01,6,1275.29,1513.85,31.13,84.25
2.98,6,1313.58,1571.29,40.28,32.87
3.07,7,1313.58,1571.29,0.41,0.33
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.02,7,1313.58,1571.29,0,0
3.09,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.07,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.08,7,1313.58,1571.29,0,0
3.01,7,1313.58,1571.29,0,0
3.03,7,1313.58,1571.29,0,0
3.02,7,1313.58,1571.29,0,0
3.02,7,1313.58,1571.29,0,0
3.03,8,1313.58,1571.29,0,0
2.98,8,1114.77,1431.39,-237.99,-168.54
3,8,880.63,1253.2,-231.97,-177.59
3.02,8,752.51,1292.96,-118.56,64.33
3.02,8,649.43,1360.7,-121.9,75.6
3.01,8,541.92,1431.39,-112.34,75.86
3.02,8,472.71,1407.83,-161.29,-105.17
3.01,8,416.75,1378.37,-152.96,-106.18
